Ethnicity,Geographical-union Name 
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",Empire
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
